"","x"
"month0",165
"month1",154
"month2",169
"month3",151
"month4",131
"month5",132
"month6",133
"month7",177
"month8",201
"month9",193
"month10",186
"month11",229
"month12",218
"month13",235
"month14",246
"month15",248
"month16",276
"month17",283
"month18",323
"month19",305
"month20",304
"month21",262
"month22",314
"month23",346
"month24",317
