"","x"
"month0",170
"month1",172
"month2",165
"month3",162
"month4",137
"month5",146
"month6",121
"month7",139
"month8",158
"month9",144
"month10",105
"month11",158
"month12",138
"month13",136
"month14",149
"month15",130
"month16",154
"month17",144
"month18",163
"month19",160
"month20",132
"month21",131
"month22",148
"month23",150
"month24",167
