"","x"
"month0",46
"month1",32
"month2",31
"month3",41
"month4",39
"month5",34
"month6",34
"month7",40
"month8",35
"month9",55
"month10",40
"month11",43
"month12",49
"month13",37
"month14",48
"month15",45
"month16",52
"month17",47
"month18",61
"month19",48
"month20",74
"month21",61
"month22",42
"month23",50
"month24",45
