"","x"
"month0",184
"month1",178
"month2",179
"month3",167
"month4",166
"month5",169
"month6",155
"month7",168
"month8",184
"month9",152
"month10",137
"month11",161
"month12",140
"month13",164
"month14",180
"month15",143
"month16",158
"month17",161
"month18",178
"month19",169
"month20",143
"month21",134
"month22",161
"month23",155
"month24",174
