"","x"
"month0",76
"month1",63
"month2",58
"month3",62
"month4",55
"month5",39
"month6",38
"month7",55
"month8",49
"month9",53
"month10",47
"month11",60
"month12",39
"month13",57
"month14",51
"month15",55
"month16",40
"month17",62
"month18",46
"month19",44
"month20",62
"month21",48
"month22",47
"month23",56
"month24",61
