"","x"
"month0",904
"month1",958
"month2",1019
"month3",1040
"month4",1029
"month5",1062
"month6",919
"month7",1035
"month8",1001
"month9",1022
"month10",955
"month11",1021
"month12",1043
"month13",1011
"month14",1012
"month15",1025
"month16",1045
"month17",1013
"month18",1049
"month19",1046
"month20",1033
"month21",1048
"month22",1028
"month23",995
"month24",1046
