"","x"
"month0",145
"month1",168
"month2",154
"month3",160
"month4",147
"month5",136
"month6",154
"month7",152
"month8",147
"month9",171
"month10",175
"month11",145
"month12",164
"month13",197
"month14",198
"month15",192
"month16",179
"month17",206
"month18",202
"month19",179
"month20",178
"month21",197
"month22",182
"month23",186
"month24",192
