"","x"
"month0",140
"month1",150
"month2",143
"month3",160
"month4",139
"month5",128
"month6",136
"month7",141
"month8",117
"month9",133
"month10",134
"month11",119
"month12",132
"month13",143
"month14",113
"month15",127
"month16",126
"month17",138
"month18",118
"month19",144
"month20",110
"month21",131
"month22",132
"month23",138
"month24",138
