"","x"
"month0",140
"month1",155
"month2",151
"month3",161
"month4",134
"month5",121
"month6",160
"month7",141
"month8",143
"month9",162
"month10",175
"month11",153
"month12",155
"month13",179
"month14",157
"month15",156
"month16",130
"month17",161
"month18",145
"month19",155
"month20",157
"month21",156
"month22",158
"month23",184
"month24",157
