"","x"
"month0",984
"month1",1049
"month2",1098
"month3",1040
"month4",960
"month5",1005
"month6",964
"month7",993
"month8",970
"month9",949
"month10",1003
"month11",943
"month12",959
"month13",943
"month14",943
"month15",957
"month16",937
"month17",991
"month18",892
"month19",928
"month20",936
"month21",969
"month22",901
"month23",954
"month24",986
