"","x"
"month0",75
"month1",71
"month2",78
"month3",86
"month4",74
"month5",69
"month6",80
"month7",81
"month8",76
"month9",103
"month10",89
"month11",90
"month12",89
"month13",90
"month14",94
"month15",96
"month16",97
"month17",91
"month18",97
"month19",83
"month20",95
"month21",91
"month22",81
"month23",97
"month24",92
