"","x"
"month0",337
"month1",379
"month2",360
"month3",376
"month4",367
"month5",323
"month6",357
"month7",325
"month8",299
"month9",332
"month10",325
"month11",313
"month12",321
"month13",331
"month14",336
"month15",313
"month16",315
"month17",335
"month18",327
"month19",327
"month20",329
"month21",311
"month22",318
"month23",333
"month24",339
