"","x"
"month0",339
"month1",377
"month2",384
"month3",394
"month4",383
"month5",339
"month6",389
"month7",426
"month8",399
"month9",420
"month10",438
"month11",437
"month12",420
"month13",418
"month14",432
"month15",385
"month16",361
"month17",357
"month18",355
"month19",431
"month20",406
"month21",433
"month22",451
"month23",456
"month24",446
