"","x"
"month0",145
"month1",155
"month2",141
"month3",151
"month4",143
"month5",125
"month6",157
"month7",148
"month8",146
"month9",168
"month10",171
"month11",141
"month12",159
"month13",203
"month14",196
"month15",188
"month16",192
"month17",234
"month18",200
"month19",193
"month20",184
"month21",210
"month22",197
"month23",198
"month24",212
