"","x"
"month0",73
"month1",72
"month2",78
"month3",84
"month4",69
"month5",65
"month6",69
"month7",72
"month8",75
"month9",98
"month10",87
"month11",90
"month12",84
"month13",92
"month14",95
"month15",108
"month16",101
"month17",93
"month18",111
"month19",98
"month20",100
"month21",95
"month22",83
"month23",98
"month24",104
