"","x"
"month0",73
"month1",70
"month2",79
"month3",85
"month4",74
"month5",61
"month6",70
"month7",75
"month8",77
"month9",97
"month10",88
"month11",88
"month12",90
"month13",95
"month14",90
"month15",98
"month16",107
"month17",98
"month18",104
"month19",90
"month20",103
"month21",101
"month22",83
"month23",101
"month24",109
