"","x"
"month0",73
"month1",70
"month2",79
"month3",85
"month4",74
"month5",61
"month6",70
"month7",75
"month8",77
"month9",97
"month10",88
"month11",88
"month12",85
"month13",74
"month14",82
"month15",82
"month16",73
"month17",73
"month18",82
"month19",69
"month20",80
"month21",88
"month22",73
"month23",88
"month24",82
