"","x"
"month0",73
"month1",70
"month2",79
"month3",85
"month4",74
"month5",61
"month6",68
"month7",67
"month8",61
"month9",85
"month10",73
"month11",77
"month12",71
"month13",67
"month14",76
"month15",71
"month16",66
"month17",74
"month18",75
"month19",64
"month20",79
"month21",84
"month22",61
"month23",69
"month24",79
