"","x"
"month0",911
"month1",974
"month2",1038
"month3",1060
"month4",1041
"month5",1079
"month6",958
"month7",1055
"month8",1032
"month9",1043
"month10",977
"month11",1034
"month12",1052
"month13",1031
"month14",1031
"month15",1050
"month16",1064
"month17",1041
"month18",1083
"month19",1064
"month20",1067
"month21",1078
"month22",1052
"month23",1033
"month24",1065
