"","x"
"month0",143
"month1",161
"month2",157
"month3",150
"month4",137
"month5",128
"month6",151
"month7",157
"month8",145
"month9",172
"month10",183
"month11",141
"month12",164
"month13",200
"month14",204
"month15",190
"month16",182
"month17",235
"month18",192
"month19",189
"month20",188
"month21",218
"month22",196
"month23",194
"month24",214
