"","x"
"month0",143
"month1",158
"month2",155
"month3",165
"month4",130
"month5",126
"month6",144
"month7",133
"month8",118
"month9",142
"month10",135
"month11",123
"month12",141
"month13",162
"month14",117
"month15",150
"month16",131
"month17",166
"month18",134
"month19",138
"month20",134
"month21",132
"month22",141
"month23",142
"month24",143
