"","x"
"month0",688
"month1",660
"month2",652
"month3",615
"month4",523
"month5",496
"month6",494
"month7",463
"month8",482
"month9",489
"month10",482
"month11",462
"month12",515
"month13",437
"month14",469
"month15",486
"month16",447
"month17",442
"month18",466
"month19",467
"month20",493
"month21",460
"month22",449
"month23",454
"month24",497
