"","x"
"month0",131
"month1",129
"month2",129
"month3",122
"month4",104
"month5",112
"month6",130
"month7",127
"month8",134
"month9",168
"month10",155
"month11",157
"month12",162
"month13",165
"month14",162
"month15",179
"month16",191
"month17",164
"month18",187
"month19",180
"month20",160
"month21",174
"month22",171
"month23",169
"month24",183
