"","x"
"month0",138
"month1",115
"month2",103
"month3",105
"month4",93
"month5",82
"month6",86
"month7",89
"month8",66
"month9",101
"month10",74
"month11",82
"month12",83
"month13",77
"month14",80
"month15",66
"month16",78
"month17",73
"month18",78
"month19",62
"month20",72
"month21",80
"month22",59
"month23",68
"month24",83
