"","x"
"month0",263
"month1",308
"month2",259
"month3",245
"month4",271
"month5",266
"month6",272
"month7",260
"month8",322
"month9",295
"month10",343
"month11",341
"month12",342
"month13",335
"month14",315
"month15",341
"month16",364
"month17",342
"month18",382
"month19",353
"month20",342
"month21",336
"month22",337
"month23",349
"month24",351
