"","x"
"month0",1773
"month1",1736
"month2",1676
"month3",1660
"month4",1655
"month5",1576
"month6",1570
"month7",1706
"month8",1722
"month9",1707
"month10",1730
"month11",1782
"month12",1840
"month13",1791
"month14",1782
"month15",1823
"month16",1828
"month17",1792
"month18",1792
"month19",1786
"month20",1825
"month21",1851
"month22",1777
"month23",1753
"month24",1779
