"","x"
"month0",258
"month1",282
"month2",251
"month3",244
"month4",251
"month5",232
"month6",214
"month7",253
"month8",315
"month9",281
"month10",328
"month11",323
"month12",357
"month13",315
"month14",352
"month15",334
"month16",361
"month17",388
"month18",373
"month19",358
"month20",363
"month21",379
"month22",367
"month23",363
"month24",356
