"","x"
"month0",145
"month1",135
"month2",140
"month3",155
"month4",134
"month5",140
"month6",135
"month7",137
"month8",154
"month9",180
"month10",149
"month11",162
"month12",155
"month13",155
"month14",137
"month15",136
"month16",136
"month17",116
"month18",121
"month19",128
"month20",130
"month21",144
"month22",153
"month23",142
"month24",137
