"","x"
"month0",656
"month1",684
"month2",674
"month3",679
"month4",613
"month5",551
"month6",575
"month7",563
"month8",565
"month9",552
"month10",556
"month11",501
"month12",548
"month13",500
"month14",540
"month15",568
"month16",494
"month17",494
"month18",520
"month19",533
"month20",519
"month21",516
"month22",514
"month23",517
"month24",577
