"","x"
"month0",269
"month1",303
"month2",277
"month3",248
"month4",283
"month5",284
"month6",268
"month7",276
"month8",316
"month9",282
"month10",366
"month11",325
"month12",338
"month13",261
"month14",270
"month15",231
"month16",249
"month17",244
"month18",259
"month19",250
"month20",238
"month21",298
"month22",293
"month23",331
"month24",322
