"","x"
"month0",275
"month1",304
"month2",270
"month3",239
"month4",240
"month5",218
"month6",233
"month7",189
"month8",227
"month9",217
"month10",210
"month11",194
"month12",226
"month13",215
"month14",204
"month15",208
"month16",218
"month17",210
"month18",220
"month19",190
"month20",193
"month21",204
"month22",208
"month23",178
"month24",232
