"","x"
"month0",1934
"month1",1897
"month2",1864
"month3",1779
"month4",1593
"month5",1482
"month6",1446
"month7",1500
"month8",1454
"month9",1469
"month10",1473
"month11",1491
"month12",1499
"month13",1352
"month14",1434
"month15",1443
"month16",1407
"month17",1432
"month18",1380
"month19",1405
"month20",1354
"month21",1360
"month22",1352
"month23",1315
"month24",1549
