"","x"
"month0",669
"month1",656
"month2",638
"month3",646
"month4",620
"month5",613
"month6",625
"month7",679
"month8",727
"month9",780
"month10",850
"month11",857
"month12",735
"month13",681
"month14",671
"month15",583
"month16",560
"month17",501
"month18",637
"month19",604
"month20",659
"month21",743
"month22",734
"month23",813
"month24",858
