"","x"
"month0",1773
"month1",1736
"month2",1676
"month3",1660
"month4",1655
"month5",1576
"month6",1474
"month7",1525
"month8",1543
"month9",1444
"month10",1442
"month11",1496
"month12",1482
"month13",1446
"month14",1407
"month15",1461
"month16",1510
"month17",1492
"month18",1439
"month19",1381
"month20",1450
"month21",1391
"month22",1391
"month23",1365
"month24",1472
