"","x"
"month0",688
"month1",690
"month2",622
"month3",629
"month4",541
"month5",525
"month6",578
"month7",662
"month8",734
"month9",737
"month10",820
"month11",815
"month12",835
"month13",887
"month14",936
"month15",962
"month16",978
"month17",1037
"month18",1038
"month19",1001
"month20",1065
"month21",1005
"month22",1032
"month23",1005
"month24",1049
