"","x"
"month0",145
"month1",135
"month2",140
"month3",155
"month4",134
"month5",140
"month6",129
"month7",119
"month8",126
"month9",156
"month10",126
"month11",131
"month12",128
"month13",138
"month14",123
"month15",122
"month16",135
"month17",120
"month18",112
"month19",107
"month20",113
"month21",110
"month22",122
"month23",124
"month24",127
