"","x"
"month0",145
"month1",135
"month2",140
"month3",155
"month4",134
"month5",140
"month6",135
"month7",137
"month8",154
"month9",180
"month10",149
"month11",162
"month12",166
"month13",178
"month14",163
"month15",178
"month16",182
"month17",161
"month18",182
"month19",159
"month20",161
"month21",170
"month22",164
"month23",150
"month24",175
