"","x"
"month0",71
"month1",54
"month2",50
"month3",33
"month4",24
"month5",26
"month6",38
"month7",36
"month8",49
"month9",45
"month10",58
"month11",59
"month12",59
"month13",67
"month14",58
"month15",48
"month16",54
"month17",63
"month18",57
"month19",45
"month20",51
"month21",56
"month22",48
"month23",59
"month24",53
