"","x"
"month0",315
"month1",319
"month2",304
"month3",299
"month4",256
"month5",258
"month6",286
"month7",345
"month8",364
"month9",370
"month10",421
"month11",459
"month12",437
"month13",492
"month14",517
"month15",537
"month16",528
"month17",515
"month18",543
"month19",562
"month20",588
"month21",569
"month22",561
"month23",541
"month24",590
