"","x"
"month0",118
"month1",133
"month2",101
"month3",94
"month4",85
"month5",67
"month6",85
"month7",109
"month8",123
"month9",134
"month10",143
"month11",162
"month12",134
"month13",107
"month14",105
"month15",83
"month16",70
"month17",54
"month18",75
"month19",84
"month20",106
"month21",113
"month22",112
"month23",129
"month24",124
