"","x"
"month0",130
"month1",128
"month2",88
"month3",85
"month4",70
"month5",67
"month6",56
"month7",59
"month8",46
"month9",67
"month10",75
"month11",58
"month12",49
"month13",50
"month14",51
"month15",55
"month16",61
"month17",49
"month18",51
"month19",67
"month20",61
"month21",71
"month22",45
"month23",51
"month24",78
