"","x"
"month0",353
"month1",332
"month2",259
"month3",255
"month4",208
"month5",162
"month6",177
"month7",164
"month8",159
"month9",149
"month10",151
"month11",160
"month12",176
"month13",135
"month14",167
"month15",145
"month16",153
"month17",154
"month18",144
"month19",168
"month20",142
"month21",155
"month22",146
"month23",151
"month24",218
