"","x"
"month0",138
"month1",136
"month2",111
"month3",86
"month4",88
"month5",89
"month6",100
"month7",116
"month8",124
"month9",135
"month10",139
"month11",153
"month12",158
"month13",153
"month14",170
"month15",204
"month16",185
"month17",210
"month18",203
"month19",239
"month20",190
"month21",213
"month22",228
"month23",209
"month24",226
