"","x"
"month0",889
"month1",928
"month2",978
"month3",1014
"month4",991
"month5",998
"month6",919
"month7",1058
"month8",1071
"month9",1087
"month10",1069
"month11",1114
"month12",1100
"month13",1033
"month14",1030
"month15",1028
"month16",1028
"month17",960
"month18",1044
"month19",1080
"month20",1110
"month21",1151
"month22",1104
"month23",1140
"month24",1133
