"","x"
"month0",899
"month1",878
"month2",672
"month3",611
"month4",522
"month5",425
"month6",516
"month7",798
"month8",828
"month9",1011
"month10",1106
"month11",1165
"month12",1243
"month13",1333
"month14",1305
"month15",1426
"month16",1479
"month17",1492
"month18",1553
"month19",1582
"month20",1643
"month21",1636
"month22",1636
"month23",1551
"month24",1653
