"","x"
"month0",71
"month1",54
"month2",50
"month3",33
"month4",24
"month5",26
"month6",38
"month7",36
"month8",49
"month9",45
"month10",58
"month11",59
"month12",47
"month13",39
"month14",41
"month15",21
"month16",20
"month17",10
"month18",27
"month19",22
"month20",31
"month21",27
"month22",41
"month23",29
"month24",41
