"","x"
"month0",75
"month1",67
"month2",44
"month3",59
"month4",32
"month5",26
"month6",32
"month7",32
"month8",36
"month9",17
"month10",18
"month11",26
"month12",15
"month13",29
"month14",31
"month15",16
"month16",30
"month17",21
"month18",32
"month19",18
"month20",18
"month21",26
"month22",33
"month23",22
"month24",30
