"","x"
"month0",322
"month1",343
"month2",276
"month3",228
"month4",199
"month5",185
"month6",196
"month7",293
"month8",318
"month9",381
"month10",402
"month11",442
"month12",470
"month13",530
"month14",473
"month15",553
"month16",535
"month17",557
"month18",549
"month19",585
"month20",580
"month21",604
"month22",570
"month23",587
"month24",637
