"","x"
"month0",946
"month1",939
"month2",854
"month3",764
"month4",670
"month5",639
"month6",762
"month7",805
"month8",958
"month9",1025
"month10",1113
"month11",1178
"month12",1312
"month13",1349
"month14",1321
"month15",1281
"month16",1357
"month17",1415
"month18",1458
"month19",1417
"month20",1475
"month21",1468
"month22",1507
"month23",1438
"month24",1473
