"","x"
"month0",138
"month1",136
"month2",112
"month3",94
"month4",90
"month5",70
"month6",71
"month7",81
"month8",77
"month9",57
"month10",66
"month11",81
"month12",63
"month13",62
"month14",81
"month15",58
"month16",64
"month17",62
"month18",67
"month19",54
"month20",60
"month21",48
"month22",75
"month23",70
"month24",75
