"","x"
"month0",143
"month1",130
"month2",106
"month3",103
"month4",91
"month5",90
"month6",78
"month7",70
"month8",93
"month9",76
"month10",88
"month11",91
"month12",71
"month13",87
"month14",73
"month15",96
"month16",90
"month17",89
"month18",78
"month19",82
"month20",94
"month21",93
"month22",82
"month23",86
"month24",106
