"","x"
"month0",135
"month1",121
"month2",102
"month3",82
"month4",86
"month5",61
"month6",90
"month7",99
"month8",121
"month9",119
"month10",139
"month11",158
"month12",123
"month13",107
"month14",84
"month15",66
"month16",52
"month17",52
"month18",94
"month19",100
"month20",98
"month21",93
"month22",120
"month23",136
"month24",137
