"","x"
"month0",75
"month1",67
"month2",44
"month3",59
"month4",32
"month5",26
"month6",38
"month7",43
"month8",52
"month9",44
"month10",56
"month11",49
"month12",71
"month13",77
"month14",77
"month15",80
"month16",102
"month17",80
"month18",87
"month19",98
"month20",109
"month21",105
"month22",100
"month23",108
"month24",105
