"","x"
"month0",889
"month1",850
"month2",780
"month3",679
"month4",641
"month5",583
"month6",680
"month7",823
"month8",911
"month9",1009
"month10",1045
"month11",1153
"month12",1178
"month13",1294
"month14",1306
"month15",1388
"month16",1361
"month17",1484
"month18",1434
"month19",1472
"month20",1541
"month21",1604
"month22",1582
"month23",1588
"month24",1572
