"","x"
"month0",75
"month1",67
"month2",44
"month3",59
"month4",32
"month5",26
"month6",38
"month7",43
"month8",52
"month9",44
"month10",56
"month11",49
"month12",51
"month13",47
"month14",47
"month15",36
"month16",22
"month17",13
"month18",20
"month19",39
"month20",38
"month21",28
"month22",39
"month23",60
"month24",56
