"","x"
"month0",67
"month1",68
"month2",61
"month3",56
"month4",53
"month5",42
"month6",35
"month7",38
"month8",41
"month9",52
"month10",48
"month11",45
"month12",46
"month13",48
"month14",45
"month15",43
"month16",40
"month17",44
"month18",47
"month19",32
"month20",51
"month21",50
"month22",37
"month23",42
"month24",37
