"","x"
"month0",135
"month1",139
"month2",110
"month3",94
"month4",108
"month5",86
"month6",88
"month7",112
"month8",135
"month9",138
"month10",183
"month11",184
"month12",185
"month13",115
"month14",120
"month15",90
"month16",89
"month17",77
"month18",118
"month19",108
"month20",134
"month21",125
"month22",149
"month23",138
"month24",182
