"","x"
"month0",357
"month1",311
"month2",274
"month3",260
"month4",256
"month5",231
"month6",272
"month7",362
"month8",337
"month9",416
"month10",421
"month11",406
"month12",366
"month13",361
"month14",272
"month15",287
"month16",246
"month17",206
"month18",272
"month19",316
"month20",342
"month21",379
"month22",398
"month23",425
"month24",462
